Sample_num,Clarks,Coopers,FinalClass,CHECK WITH CLARK,COMPLETED,fname,ModelClass,ModelConf,FinalClass_filled
24084,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24084.png,Permanent Crops (e.g. vineyard),0.5788845419883728,
24115,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24115.png,Permanent Crops (e.g. vineyard),0.9998985528945923,Permanent Crops (e.g. vineyard)
24160,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24160.png,Permanent Crops (e.g. vineyard),0.9999985694885254,Permanent Crops (e.g. vineyard)
24178,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24178.png,Permanent Crops (e.g. vineyard),0.8604735732078552,Permanent Crops (e.g. vineyard)
24190,Natural Wooded Land,,,,,og_shp_imagesCopy/24190.png,Planted Forest,0.8239915370941162,Planted Forest
24224,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24224.png,Consolidated Barren (rocks salt pans),0.9723942875862122,Consolidated Barren (rocks salt pans)
24244,Shrubs,,,,,og_shp_imagesCopy/24244.png,Natural Wooded Land,0.36567026376724243,
24246,Wetlands,,,,,og_shp_imagesCopy/24246.png,Natural Grassland,0.4499044120311737,
24262,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24262.png,Consolidated Barren (rocks salt pans),0.9984877109527588,Consolidated Barren (rocks salt pans)
24296,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24296.png,Permanent Crops (e.g. vineyard),0.9803875684738159,Permanent Crops (e.g. vineyard)
24336,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24336.png,Mixed or Not Classified,0.338631272315979,
24352,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24352.png,Permanent Crops (e.g. vineyard),0.6737865805625916,
24385,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/24385.png,Annual Crops (e.g wheat),0.9915539622306824,Annual Crops (e.g wheat)
24427,Wetlands,,,,,og_shp_imagesCopy/24427.png,Mixed or Not Classified,0.5017910003662109,
24436,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24436.png,Consolidated Barren (rocks salt pans),0.6659260392189026,
24438,Mixed or Not Classified,,,,,og_shp_imagesCopy/24438.png,Consolidated Barren (rocks salt pans),0.6064586043357849,
24440,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24440.png,Consolidated Barren (rocks salt pans),0.8762432932853699,Consolidated Barren (rocks salt pans)
24447,Wetlands,,,,,og_shp_imagesCopy/24447.png,Natural Grassland,0.46878692507743835,
24462,Shrubs,,,,,og_shp_imagesCopy/24462.png,Shrubs,0.44596704840660095,
24490,Shrubs,,,,,og_shp_imagesCopy/24490.png,Consolidated Barren (rocks salt pans),0.9260960817337036,Consolidated Barren (rocks salt pans)
24533,Natural Grassland,,,,,og_shp_imagesCopy/24533.png,Natural Grassland,0.8810014128684998,Natural Grassland
24590,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/24590.png,Consolidated Barren (rocks salt pans),0.6260334849357605,
24662,Natural Wooded Land,,,,,og_shp_imagesCopy/24662.png,Waterbodies,0.5193086862564087,
24700,Mixed or Not Classified,,,,,og_shp_imagesCopy/24700.png,Natural Grassland,0.6457675099372864,
24704,Natural Grassland,,,,,og_shp_imagesCopy/24704.png,Natural Grassland,0.5323168635368347,
24736,Mixed or Not Classified,,,,,og_shp_imagesCopy/24736.png,Natural Wooded Land,0.4708946645259857,
24738,Wetlands,,,,,og_shp_imagesCopy/24738.png,Natural Grassland,0.9918161034584045,Natural Grassland
24743,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24743.png,Permanent Crops (e.g. vineyard),0.959926426410675,Permanent Crops (e.g. vineyard)
24744,Shrubs,,,,,og_shp_imagesCopy/24744.png,Mixed or Not Classified,0.5263978242874146,
24759,Shrubs,,,,,og_shp_imagesCopy/24759.png,Natural Wooded Land,0.9097843170166016,Natural Wooded Land
24761,Natural Wooded Land,,,,,og_shp_imagesCopy/24761.png,Natural Wooded Land,0.7870791554450989,
24770,Natural Wooded Land,,,,,og_shp_imagesCopy/24770.png,Natural Wooded Land,0.7631276249885559,
24799,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24799.png,Permanent Crops (e.g. vineyard),0.9996639490127563,Permanent Crops (e.g. vineyard)
24816,Shrubs,,,,,og_shp_imagesCopy/24816.png,Consolidated Barren (rocks salt pans),0.6244733929634094,
24819,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24819.png,Permanent Crops (e.g. vineyard),0.9998873472213745,Permanent Crops (e.g. vineyard)
24837,Mixed or Not Classified,,,,,og_shp_imagesCopy/24837.png,Natural Grassland,0.9201830625534058,Natural Grassland
24848,Mixed or Not Classified,,,,,og_shp_imagesCopy/24848.png,Natural Grassland,0.8056537508964539,Natural Grassland
24856,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24856.png,Permanent Crops (e.g. vineyard),0.9894659519195557,Permanent Crops (e.g. vineyard)
24857,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24857.png,Permanent Crops (e.g. vineyard),0.9999474287033081,Permanent Crops (e.g. vineyard)
24879,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24879.png,Permanent Crops (e.g. vineyard),0.997517466545105,Permanent Crops (e.g. vineyard)
24903,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24903.png,Permanent Crops (e.g. vineyard),0.9999040365219116,Permanent Crops (e.g. vineyard)
24930,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24930.png,Annual Crops (e.g wheat),0.9380061626434326,Annual Crops (e.g wheat)
24950,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24950.png,Permanent Crops (e.g. vineyard),0.9925857186317444,Permanent Crops (e.g. vineyard)
24952,Wetlands,,,,,og_shp_imagesCopy/24952.png,Natural Grassland,0.38594087958335876,
24969,Mixed or Not Classified,,,,,og_shp_imagesCopy/24969.png,Wetlands,0.9323472380638123,Wetlands
24995,Planted Forest,,,,,og_shp_imagesCopy/24995.png,Planted Forest,0.7893621325492859,
24997,Natural Grassland,,,,,og_shp_imagesCopy/24997.png,Natural Grassland,0.9699766039848328,Natural Grassland
24998,Shrubs,,,,,og_shp_imagesCopy/24998.png,Consolidated Barren (rocks salt pans),0.6892795562744141,
25016,Natural Grassland,,,,,og_shp_imagesCopy/25016.png,Natural Grassland,0.8338945508003235,Natural Grassland
25032,Shrubs,,,,,og_shp_imagesCopy/25032.png,Mixed or Not Classified,0.5844014286994934,
25044,Shrubs,,,,,og_shp_imagesCopy/25044.png,Natural Grassland,0.3603989779949188,
25045,Natural Wooded Land,,,,,og_shp_imagesCopy/25045.png,Planted Forest,0.8531767725944519,Planted Forest
25053,Wetlands,,,,,og_shp_imagesCopy/25053.png,Permanent Crops (e.g. vineyard),0.5399211645126343,
25054,Mixed or Not Classified,,,,,og_shp_imagesCopy/25054.png,Mixed or Not Classified,0.7621990442276001,
25055,Mixed or Not Classified,,,,,og_shp_imagesCopy/25055.png,Consolidated Barren (rocks salt pans),0.8604522943496704,Consolidated Barren (rocks salt pans)
25059,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25059.png,Permanent Crops (e.g. vineyard),0.9867557287216187,Permanent Crops (e.g. vineyard)
25094,Natural Wooded Land,,,,,og_shp_imagesCopy/25094.png,Natural Wooded Land,0.7920241951942444,
25142,Wetlands,,,,,og_shp_imagesCopy/25142.png,Natural Wooded Land,0.46937745809555054,
25164,Shrubs,,,,,og_shp_imagesCopy/25164.png,Mixed or Not Classified,0.5603264570236206,
25182,Natural Wooded Land,,,,,og_shp_imagesCopy/25182.png,Unconsolidated Barren,0.5046465396881104,
25215,Mixed or Not Classified,,,,,og_shp_imagesCopy/25215.png,Planted Forest,0.7872501015663147,
25228,Natural Grassland,,,,,og_shp_imagesCopy/25228.png,Natural Grassland,0.6464918255805969,
25249,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25249.png,Annual Crops (e.g wheat),0.4644770622253418,
25250,Mixed or Not Classified,,,,,og_shp_imagesCopy/25250.png,Shrubs,0.8807176947593689,Shrubs
25251,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25251.png,Permanent Crops (e.g. vineyard),0.9999707937240601,Permanent Crops (e.g. vineyard)
25267,Natural Wooded Land,,,,,og_shp_imagesCopy/25267.png,Planted Forest,0.7830765247344971,
25278,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/25278.png,Natural Grassland,0.3256889581680298,
25292,Shrubs,,,,,og_shp_imagesCopy/25292.png,Shrubs,0.61356121301651,
25301,Natural Grassland,,,,,og_shp_imagesCopy/25301.png,Mixed or Not Classified,0.7296783924102783,
25345,Natural Wooded Land,,,,,og_shp_imagesCopy/25345.png,Planted Forest,0.94918292760849,Planted Forest
25470,Wetlands,,,,,og_shp_imagesCopy/25470.png,Mixed or Not Classified,0.4863782227039337,
25476,Wetlands,,,,,og_shp_imagesCopy/25476.png,Wetlands,0.5615360736846924,
25477,Shrubs,,,,,og_shp_imagesCopy/25477.png,Mixed or Not Classified,0.7608360052108765,
25510,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/25510.png,Shrubs,0.6983054876327515,
25592,Planted Forest,,,,,og_shp_imagesCopy/25592.png,Planted Forest,0.9150658249855042,Planted Forest
25684,Natural Wooded Land,,,,,og_shp_imagesCopy/25684.png,Planted Forest,0.972804069519043,Planted Forest
25690,Natural Grassland,,,,,og_shp_imagesCopy/25690.png,Natural Wooded Land,0.32106325030326843,
25716,Natural Grassland,,,,,og_shp_imagesCopy/25716.png,Natural Grassland,0.7592430710792542,
25731,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25731.png,Shrubs,0.6873167157173157,
25733,Natural Wooded Land,,,,,og_shp_imagesCopy/25733.png,Natural Wooded Land,0.756671667098999,
25740,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25740.png,Permanent Crops (e.g. vineyard),0.6319853067398071,
25755,Natural Grassland,,,,,og_shp_imagesCopy/25755.png,Natural Grassland,0.8335809707641602,Natural Grassland
25774,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25774.png,Permanent Crops (e.g. vineyard),0.5281662344932556,
25788,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25788.png,Permanent Crops (e.g. vineyard),0.9995337724685669,Permanent Crops (e.g. vineyard)
25789,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25789.png,Permanent Crops (e.g. vineyard),0.9738273024559021,Permanent Crops (e.g. vineyard)
25848,Mixed or Not Classified,,,,,og_shp_imagesCopy/25848.png,Consolidated Barren (rocks salt pans),0.7904612421989441,
25870,Natural Wooded Land,,,,,og_shp_imagesCopy/25870.png,Planted Forest,0.5476890206336975,
25896,Wetlands,,,,,og_shp_imagesCopy/25896.png,Mixed or Not Classified,0.27898356318473816,
25905,Shrubs,,,,,og_shp_imagesCopy/25905.png,Consolidated Barren (rocks salt pans),0.9111658930778503,Consolidated Barren (rocks salt pans)
25946,Natural Wooded Land,,,,,og_shp_imagesCopy/25946.png,Wetlands,0.8145379424095154,Wetlands
25975,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/25975.png,Annual Crops (e.g wheat),0.9806678295135498,Annual Crops (e.g wheat)
25982,Natural Wooded Land,,,,,og_shp_imagesCopy/25982.png,Natural Wooded Land,0.9814074635505676,Natural Wooded Land
25991,Shrubs,,,,,og_shp_imagesCopy/25991.png,Natural Wooded Land,0.7037294507026672,
26032,Planted Forest,,,,,og_shp_imagesCopy/26032.png,Planted Forest,0.2951187193393707,
26100,Shrubs,,,,,og_shp_imagesCopy/26100.png,Consolidated Barren (rocks salt pans),0.9639238715171814,Consolidated Barren (rocks salt pans)
26142,Shrubs,,,,,og_shp_imagesCopy/26142.png,Consolidated Barren (rocks salt pans),0.5502822399139404,
26167,Natural Wooded Land,,,,,og_shp_imagesCopy/26167.png,Natural Wooded Land,0.731683075428009,
26197,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26197.png,Permanent Crops (e.g. vineyard),0.8687563538551331,Permanent Crops (e.g. vineyard)
26202,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26202.png,Permanent Crops (e.g. vineyard),0.9918074011802673,Permanent Crops (e.g. vineyard)
26213,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26213.png,Permanent Crops (e.g. vineyard),0.9998039603233337,Permanent Crops (e.g. vineyard)
26250,Natural Wooded Land,,,,,og_shp_imagesCopy/26250.png,Planted Forest,0.7315702438354492,
26263,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26263.png,Permanent Crops (e.g. vineyard),0.9968770742416382,Permanent Crops (e.g. vineyard)
26270,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26270.png,Permanent Crops (e.g. vineyard),0.9996533393859863,Permanent Crops (e.g. vineyard)
26272,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26272.png,Annual Crops (e.g wheat),0.9783859848976135,Annual Crops (e.g wheat)
26336,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26336.png,Mixed or Not Classified,0.5731188058853149,
26347,Natural Wooded Land,,,,,og_shp_imagesCopy/26347.png,Natural Wooded Land,0.7876088619232178,
26353,Natural Grassland,,,,,og_shp_imagesCopy/26353.png,Natural Grassland,0.8570117950439453,Natural Grassland
26404,Wetlands,,,,,og_shp_imagesCopy/26404.png,Natural Grassland,0.9671675562858582,Natural Grassland
26416,Unconsolidated Barren,,,,,og_shp_imagesCopy/26416.png,Shrubs,0.4845693111419678,
26430,Unconsolidated Barren,,,,,og_shp_imagesCopy/26430.png,Consolidated Barren (rocks salt pans),0.8923193216323853,Consolidated Barren (rocks salt pans)
26438,Mixed or Not Classified,,,,,og_shp_imagesCopy/26438.png,Wetlands,0.7899180054664612,
26440,Planted Forest,,,,,og_shp_imagesCopy/26440.png,Planted Forest,0.9848414659500122,Planted Forest
26467,Unconsolidated Barren,,,,,og_shp_imagesCopy/26467.png,Shrubs,0.7095075845718384,
26492,Mixed or Not Classified,,,,,og_shp_imagesCopy/26492.png,Shrubs,0.9552370309829712,Shrubs
26506,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26506.png,Planted Forest,0.7537819147109985,
26540,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/26540.png,Consolidated Barren (rocks salt pans),0.4213859736919403,
26598,Planted Forest,,,,,og_shp_imagesCopy/26598.png,Planted Forest,0.8745798468589783,Planted Forest
26606,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26606.png,Permanent Crops (e.g. vineyard),0.9852816462516785,Permanent Crops (e.g. vineyard)
26618,Planted Forest,,,,,og_shp_imagesCopy/26618.png,Planted Forest,0.9393142461776733,Planted Forest
26646,Planted Forest,,,,,og_shp_imagesCopy/26646.png,Natural Wooded Land,0.654596209526062,
26667,Planted Forest,,,,,og_shp_imagesCopy/26667.png,Planted Forest,0.9907788038253784,Planted Forest
26700,Wetlands,,,,,og_shp_imagesCopy/26700.png,Natural Wooded Land,0.8694978952407837,Natural Wooded Land
26777,Wetlands,,,,,og_shp_imagesCopy/26777.png,Planted Forest,0.5227394700050354,
26807,Natural Wooded Land,,,,,og_shp_imagesCopy/26807.png,Natural Wooded Land,0.7308026552200317,
26871,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26871.png,Permanent Crops (e.g. vineyard),0.9471485018730164,Permanent Crops (e.g. vineyard)
26874,Mixed or Not Classified,,,,,og_shp_imagesCopy/26874.png,Shrubs,0.6291913390159607,
26881,Planted Forest,,,,,og_shp_imagesCopy/26881.png,Planted Forest,0.8237106800079346,Planted Forest
26922,Planted Forest,,,,,og_shp_imagesCopy/26922.png,Planted Forest,0.9776726365089417,Planted Forest
26931,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/26931.png,Consolidated Barren (rocks salt pans),0.9829855561256409,Consolidated Barren (rocks salt pans)
26934,Planted Forest,,,,,og_shp_imagesCopy/26934.png,Planted Forest,0.9825512766838074,Planted Forest
26996,Unconsolidated Barren,,,,,og_shp_imagesCopy/26996.png,Unconsolidated Barren,0.9600276350975037,Unconsolidated Barren
26998,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/26998.png,Permanent Crops (e.g. vineyard),0.9998887777328491,Permanent Crops (e.g. vineyard)
27059,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/27059.png,Consolidated Barren (rocks salt pans),0.9873533248901367,Consolidated Barren (rocks salt pans)
27099,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27099.png,Permanent Crops (e.g. vineyard),0.999306321144104,Permanent Crops (e.g. vineyard)
27130,Unconsolidated Barren,,,,,og_shp_imagesCopy/27130.png,Unconsolidated Barren,0.9972705245018005,Unconsolidated Barren
27138,Natural Grassland,,,,,og_shp_imagesCopy/27138.png,Natural Grassland,0.5303982496261597,
27145,Wetlands,,,,,og_shp_imagesCopy/27145.png,Natural Wooded Land,0.7794000506401062,
27146,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27146.png,Permanent Crops (e.g. vineyard),0.9991018772125244,Permanent Crops (e.g. vineyard)
27155,Planted Forest,,,,,og_shp_imagesCopy/27155.png,Planted Forest,0.40079864859580994,
27158,Natural Wooded Land,,,,,og_shp_imagesCopy/27158.png,Natural Grassland,0.4757557511329651,
27163,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27163.png,Permanent Crops (e.g. vineyard),0.9986376166343689,Permanent Crops (e.g. vineyard)
27178,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27178.png,Permanent Crops (e.g. vineyard),0.9997665286064148,Permanent Crops (e.g. vineyard)
27251,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27251.png,Permanent Crops (e.g. vineyard),0.9308982491493225,Permanent Crops (e.g. vineyard)
27268,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27268.png,Permanent Crops (e.g. vineyard),0.9975582361221313,Permanent Crops (e.g. vineyard)
27305,Natural Wooded Land,,,,,og_shp_imagesCopy/27305.png,Natural Grassland,0.5438353419303894,
27328,Wetlands,,,,,og_shp_imagesCopy/27328.png,Wetlands,0.45997750759124756,
27331,Planted Forest,,,,,og_shp_imagesCopy/27331.png,Shrubs,0.28340691328048706,
27334,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27334.png,Natural Wooded Land,0.4366685450077057,
27368,Wetlands,,,,,og_shp_imagesCopy/27368.png,Unconsolidated Barren,0.9960446357727051,Unconsolidated Barren
27387,Shrubs,,,,,og_shp_imagesCopy/27387.png,Natural Wooded Land,0.7087439298629761,
27435,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27435.png,Permanent Crops (e.g. vineyard),0.9942883253097534,Permanent Crops (e.g. vineyard)
27451,Planted Forest,,,,,og_shp_imagesCopy/27451.png,Wetlands,0.42781156301498413,
27454,Wetlands,,,,,og_shp_imagesCopy/27454.png,Natural Wooded Land,0.7992041110992432,
27463,Natural Wooded Land,,,,,og_shp_imagesCopy/27463.png,Natural Wooded Land,0.6276834011077881,
27484,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27484.png,Permanent Crops (e.g. vineyard),0.9964794516563416,Permanent Crops (e.g. vineyard)
27489,Natural Grassland,,,,,og_shp_imagesCopy/27489.png,Natural Grassland,0.499828577041626,
27499,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27499.png,Permanent Crops (e.g. vineyard),0.9917840957641602,Permanent Crops (e.g. vineyard)
27505,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27505.png,Annual Crops (e.g wheat),0.7261170148849487,
27547,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27547.png,Permanent Crops (e.g. vineyard),0.9350264072418213,Permanent Crops (e.g. vineyard)
27571,Natural Wooded Land,,,,,og_shp_imagesCopy/27571.png,Natural Grassland,0.30146393179893494,
27573,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/27573.png,Consolidated Barren (rocks salt pans),0.22851014137268066,
27597,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27597.png,Consolidated Barren (rocks salt pans),0.512546718120575,
27603,Wetlands,,,,,og_shp_imagesCopy/27603.png,Permanent Crops (e.g. vineyard),0.38750845193862915,
27605,Mixed or Not Classified,,,,,og_shp_imagesCopy/27605.png,Built-up,0.7641181349754333,
27625,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/27625.png,Consolidated Barren (rocks salt pans),0.9619313478469849,Consolidated Barren (rocks salt pans)
27643,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/27643.png,Permanent Crops (e.g. vineyard),0.9648953080177307,Permanent Crops (e.g. vineyard)
27666,Wetlands,,,,,og_shp_imagesCopy/27666.png,Natural Grassland,0.37679174542427063,
